Open_time,Open_time,Open,High,Low,Close,Volume
2026-03-20 00:00:00,1773964800000,282.81,286.96,281.53,285.7,14969.124
2026-03-20 00:15:00,1773965700000,285.7,286.87,278.61,279.39,13113.913
2026-03-20 00:30:00,1773966600000,279.39,279.53,275.54,277.36,10102.748
2026-03-20 00:45:00,1773967500000,277.36,278.91,276.11,278.69,5900.238
2026-03-20 01:00:00,1773968400000,278.69,282.75,278.45,279.33,11002.859
2026-03-20 01:15:00,1773969300000,279.33,279.39,276.36,277.64,8138.609
2026-03-20 01:30:00,1773970200000,277.64,280.68,277.48,278.13,6011.383
2026-03-20 01:45:00,1773971100000,278.13,280.84,276.15,278.3,5288.62
2026-03-20 02:00:00,1773972000000,278.3,279.73,276.64,279.19,3745.109
2026-03-20 02:15:00,1773972900000,279.19,279.23,276.73,277.54,2586.249
2026-03-20 02:30:00,1773973800000,277.54,279.4,275.95,279.05,4878.999
2026-03-20 02:45:00,1773974700000,279.05,280.28,277.76,278.24,2575.305
2026-03-20 03:00:00,1773975600000,278.24,285.45,277.66,282.36,17254.543
2026-03-20 03:15:00,1773976500000,282.36,289.41,282.19,285.65,19724.686
2026-03-20 03:30:00,1773977400000,285.65,287.71,282.84,283.37,7293.035
2026-03-20 03:45:00,1773978300000,283.37,288.14,282.6,286.89,7194.678
2026-03-20 04:00:00,1773979200000,286.89,295.38,286.77,294.75,15402.859
2026-03-20 04:15:00,1773980100000,294.75,298.68,293.24,297.74,15731.42
2026-03-20 04:30:00,1773981000000,297.74,298.43,288.46,288.73,16844.417
2026-03-20 04:45:00,1773981900000,288.73,298.12,288.43,297.41,13699.539
2026-03-20 05:00:00,1773982800000,297.41,307.0,295.86,305.93,27088.331
2026-03-20 05:15:00,1773983700000,305.93,310.83,302.54,304.32,21005.388
2026-03-20 05:30:00,1773984600000,304.32,307.38,302.68,304.44,10947.684
2026-03-20 05:45:00,1773985500000,304.44,304.71,298.41,299.19,10096.692
2026-03-20 06:00:00,1773986400000,299.19,303.27,294.14,303.13,20863.614
2026-03-20 06:15:00,1773987300000,303.13,303.16,297.8,298.27,11628.879
2026-03-20 06:30:00,1773988200000,298.27,300.62,295.36,297.02,10594.266
2026-03-20 06:45:00,1773989100000,297.02,298.95,295.38,297.76,6596.737
2026-03-20 07:00:00,1773990000000,297.76,300.16,293.54,295.81,11050.819
2026-03-20 07:15:00,1773990900000,295.81,299.28,295.81,298.88,5427.899
2026-03-20 07:30:00,1773991800000,298.88,300.91,296.81,300.77,8055.705
2026-03-20 07:45:00,1773992700000,300.77,304.65,299.0,303.15,9633.318
2026-03-20 08:00:00,1773993600000,303.15,308.31,301.37,306.46,17488.687
2026-03-20 08:15:00,1773994500000,306.46,306.71,297.44,298.07,16740.039
2026-03-20 08:30:00,1773995400000,298.07,300.56,295.7,299.78,12250.287
2026-03-20 08:45:00,1773996300000,299.78,300.71,297.28,297.67,6521.734
2026-03-20 09:00:00,1773997200000,297.67,298.23,295.01,296.15,9769.65
2026-03-20 09:15:00,1773998100000,296.15,296.37,289.17,290.3,20402.464
2026-03-20 09:30:00,1773999000000,290.3,291.69,287.2,288.92,10794.032
2026-03-20 09:45:00,1773999900000,288.92,290.59,284.74,286.51,17173.769
2026-03-20 10:00:00,1774000800000,286.51,287.73,284.37,285.39,8483.689
2026-03-20 10:15:00,1774001700000,285.39,289.05,282.98,288.61,14193.036
2026-03-20 10:30:00,1774002600000,288.61,290.3,284.46,284.79,13295.387
2026-03-20 10:45:00,1774003500000,284.79,286.62,281.16,282.6,13283.234
2026-03-20 11:00:00,1774004400000,282.6,283.97,279.14,280.46,11607.062
2026-03-20 11:15:00,1774005300000,280.46,280.88,278.69,279.91,5378.591
