Open_time,Open_time,Open,High,Low,Close,Volume
2026-03-14 00:00:00,1773446400000,4.6888,4.6931,4.6174,4.6257,9226.4
2026-03-14 00:15:00,1773447300000,4.6257,4.6501,4.6099,4.639,2588.6
2026-03-14 00:30:00,1773448200000,4.639,4.651,4.622,4.6259,4314.9
2026-03-14 00:45:00,1773449100000,4.6259,4.6979,4.6132,4.6639,12008.8
2026-03-14 01:00:00,1773450000000,4.6639,4.6851,4.6215,4.6609,9013.7
2026-03-14 01:15:00,1773450900000,4.6609,4.694,4.6554,4.6886,2032.0
2026-03-14 01:30:00,1773451800000,4.6886,4.7156,4.6759,4.7122,8512.9
2026-03-14 01:45:00,1773452700000,4.7122,4.741,4.6914,4.7065,6185.1
2026-03-14 02:00:00,1773453600000,4.7065,4.7159,4.6729,4.6955,2888.5
2026-03-14 02:15:00,1773454500000,4.6955,4.715,4.6827,4.6984,1493.5
2026-03-14 02:30:00,1773455400000,4.6984,4.7291,4.6783,4.7231,2791.4
2026-03-14 02:45:00,1773456300000,4.7231,4.7231,4.6826,4.7,3144.4
2026-03-14 03:00:00,1773457200000,4.7,4.7118,4.6857,4.6901,3038.2
2026-03-14 03:15:00,1773458100000,4.6901,4.6903,4.6476,4.6534,5659.2
2026-03-14 03:30:00,1773459000000,4.6534,4.6599,4.6146,4.6146,2764.5
2026-03-14 03:45:00,1773459900000,4.6146,4.6221,4.5894,4.6036,5421.5
2026-03-14 04:00:00,1773460800000,4.6036,4.6069,4.5564,4.5843,6414.3
2026-03-14 04:15:00,1773461700000,4.5843,4.6149,4.577,4.6036,1887.5
2026-03-14 04:30:00,1773462600000,4.6036,4.6036,4.5605,4.5892,3886.0
2026-03-14 04:45:00,1773463500000,4.5892,4.5998,4.564,4.5651,2442.8
2026-03-14 05:00:00,1773464400000,4.5651,4.5975,4.5584,4.5886,5660.8
2026-03-14 05:15:00,1773465300000,4.5886,4.6037,4.5701,4.574,4883.3
2026-03-14 05:30:00,1773466200000,4.574,4.5959,4.5704,4.5771,4352.0
2026-03-14 05:45:00,1773467100000,4.5771,4.6099,4.565,4.6099,1736.8
2026-03-14 06:00:00,1773468000000,4.6099,4.6099,4.5692,4.5695,2743.5
2026-03-14 06:15:00,1773468900000,4.5695,4.5725,4.5401,4.5501,6253.5
2026-03-14 06:30:00,1773469800000,4.5501,4.5746,4.5436,4.5691,5581.1
2026-03-14 06:45:00,1773470700000,4.5691,4.7243,4.5666,4.6791,18959.0
2026-03-14 07:00:00,1773471600000,4.6791,4.7192,4.6762,4.708,3720.9
2026-03-14 07:15:00,1773472500000,4.708,4.7537,4.6994,4.7269,10428.7
2026-03-14 07:30:00,1773473400000,4.7269,4.7291,4.6859,4.7184,3211.2
2026-03-14 07:45:00,1773474300000,4.7184,4.7355,4.7021,4.7254,2003.3
2026-03-14 08:00:00,1773475200000,4.7254,4.7775,4.6927,4.768,7367.1
