Open_time,Open_time,Open,High,Low,Close,Volume
2026-01-31 16:00:00,1769875200000,1.2905,1.3023,1.2851,1.2999,953842.36
2026-01-31 16:15:00,1769876100000,1.2999,1.3157,1.2901,1.2995,823277.99
2026-01-31 16:30:00,1769877000000,1.2995,1.3022,1.2914,1.2915,292070.83
2026-01-31 16:45:00,1769877900000,1.2915,1.2978,1.2753,1.2814,503476.72
2026-01-31 17:00:00,1769878800000,1.2814,1.2849,1.2,1.2351,3740346.82
2026-01-31 17:15:00,1769879700000,1.2351,1.2486,1.2276,1.2373,683939.55
2026-01-31 17:30:00,1769880600000,1.2373,1.2443,1.2203,1.2273,560299.67
2026-01-31 17:45:00,1769881500000,1.2273,1.2326,1.2166,1.2268,462892.75
2026-01-31 18:00:00,1769882400000,1.2268,1.2387,1.2231,1.2302,345868.01
2026-01-31 18:15:00,1769883300000,1.2302,1.2318,1.2173,1.2296,309670.97
2026-01-31 18:30:00,1769884200000,1.2296,1.2315,1.1379,1.2014,3106604.67
2026-01-31 18:45:00,1769885100000,1.2014,1.2285,1.1927,1.2098,1493484.56
2026-01-31 19:00:00,1769886000000,1.2098,1.229,1.207,1.2279,650274.2
2026-01-31 19:15:00,1769886900000,1.2279,1.2371,1.2243,1.2293,320114.19
2026-01-31 19:30:00,1769887800000,1.2293,1.2338,1.2119,1.2149,310357.14
2026-01-31 19:45:00,1769888700000,1.2149,1.2278,1.2122,1.2235,305953.85
2026-01-31 20:00:00,1769889600000,1.2235,1.2439,1.222,1.2223,440011.21
2026-01-31 20:15:00,1769890500000,1.2223,1.2357,1.2142,1.2144,248569.59
2026-01-31 20:30:00,1769891400000,1.2144,1.2243,1.2116,1.224,204530.37
2026-01-31 20:45:00,1769892300000,1.224,1.2287,1.2186,1.2244,118864.12
2026-01-31 21:00:00,1769893200000,1.2244,1.2357,1.2236,1.2281,199395.77
2026-01-31 21:15:00,1769894100000,1.2281,1.2477,1.228,1.2436,434155.46
2026-01-31 21:30:00,1769895000000,1.2436,1.2689,1.238,1.2666,465611.02
2026-01-31 21:45:00,1769895900000,1.2666,1.2671,1.2535,1.2581,286131.09
2026-01-31 22:00:00,1769896800000,1.2581,1.2638,1.2505,1.253,306436.68
2026-01-31 22:15:00,1769897700000,1.253,1.2552,1.2493,1.2552,60654.6
2026-01-31 22:30:00,1769898600000,1.2552,1.2567,1.248,1.2511,67511.97
2026-01-31 22:45:00,1769899500000,1.2511,1.2551,1.2482,1.2533,93705.25
2026-01-31 23:00:00,1769900400000,1.2533,1.2569,1.2522,1.254,46796.86
2026-01-31 23:15:00,1769901300000,1.254,1.2797,1.2527,1.2721,295156.99
2026-01-31 23:30:00,1769902200000,1.2721,1.2763,1.268,1.2699,133559.27
2026-01-31 23:45:00,1769903100000,1.2699,1.275,1.2638,1.2734,216218.04
